Bedrooms,Bathrooms,Address,Land area,CV,Latitude,Longitude,SA1,0-19 years,20-29 years,30-39 years,40-49 years,50-59 years,60+ years,Suburbs,Population,NZDep2018
1.8173200822130249,0.6978740502332403,"42 Tawini Road Titirangi, Auckland",6.686212459719683,14.054527458434775,-36.9313836,174.63750880000003,7007210,11.332314925934417,4.101887387811977,4.826545294992745,9.146635177114666,8.12241128817899,5.407952322849258,Titirangi,19.26272191158712,2.0
2.8635000003114084,1.4052878959918051,"407 Ormiston Road Flat Bush, Auckland",5.24849294812905,14.187074114396758,-36.96827,174.9306696,7009312,17.713383659576092,10.578537595325097,12.348434496539658,12.5973203260243,10.48182020524941,8.571529519832506,Flat Bush,31.455597833190115,5.0
1.8173200822130249,0.6978740502332403,"297a Mount Albert Road Sandringham, Auckland",4.271714033488924,13.815510557964274,-36.9011595,174.7359376,7005056,11.670015496644016,7.5491794209117575,7.131680373741203,6.599815836480388,5.943190082557632,6.3654081003427345,Wesley,21.07180658056923,9.0
1.359013494423543,1.1105182569051057,"15 Malmo Place Manurewa, Auckland",5.599508365541636,13.473020249017498,-37.0205915,174.8684589,7009455,15.391236035768515,7.860191639494476,5.8674419430302684,9.699707967816055,5.943190082557632,5.907409525733242,Manurewa,23.349606682777196,10.0
1.8173200822130249,0.6978740502332403,"27 Westminster Gardens Unsworth Heights, Auckland",5.55707251899754,13.869051324892304,-36.7593163,174.71186469999995,7002590,12.62872866860278,7.2215013514660376,8.18132710554022,8.565716389246917,11.517777375618072,9.458570375093581,Unsworth Heights,24.836480178347472,2.0
2.208409706821916,0.6978740502332403,"13 Rogers Avenue Eastern Beach, Auckland",5.844147272186957,14.26019637922572,-36.87510579999999,174.91412340000005,7006877,8.151562825033384,4.692195211665663,4.208266318894455,6.599815836480388,11.009364625493168,8.8789534521338,Eastern Beach,19.82442565933384,3.0
1.359013494423543,0.6978740502332403,"59/386 Richmond Road Grey Lynn, Auckland",4.370430007183927,13.487006490992238,-36.8563101,174.730722,7004733,6.598421454308213,7.860191639494476,8.18132710554022,7.299772142340108,7.448178853913591,4.230968171448321,Grey Lynn,19.451921935085768,5.0
2.208409706821916,1.6350756200469192,"62 Manuel Road Silverdale, Auckland",5.627217558635421,14.375126345899696,-36.6050069,174.6740986,7001456,12.62872866860278,5.681022892394129,5.8674419430302684,9.699707967816055,6.725919356444759,5.407952322849258,Silverdale,20.5473717909686,3.0
2.208409706821916,1.4052878959918051,"4 Tawatawa Street Long Bay, Auckland",5.501246856663419,14.331323723241304,-36.68109310000001,174.7388792,7001929,7.666193530208886,4.101887387811977,5.8674419430302684,7.299772142340108,5.080961874119846,5.907409525733242,Long Bay,16.811828257155813,2.0
2.208409706821916,1.4052878959918051,"35 Bounty Road Long Bay, Auckland",5.566996139929044,14.545471711646936,-36.68594760000001,174.7427924,7001929,7.666193530208886,4.101887387811977,5.8674419430302684,7.299772142340108,5.080961874119846,5.907409525733242,Long Bay,16.811828257155813,2.0
1.8173200822130249,1.0000000826913506e-10,"10 Fisher Street Surfdale, Auckland",5.826410080508087,13.815510557964274,-36.79001470000001,175.0272839,7003355,8.151562825033384,6.109315192969343,4.826545294992745,7.952193830461668,7.448178853913591,6.3654081003427345,Surfdale,18.682592215692345,4.0
1.359013494423543,1.0000000826913506e-10,"19 Beresford Avenue Surfdale, Auckland",5.974698794322261,13.62918097977278,-36.7893761,175.0281423,7003355,8.151562825033384,6.109315192969343,4.826545294992745,7.952193830461668,7.448178853913591,6.3654081003427345,Surfdale,18.682592215692345,4.0
1.359013494423543,0.6978740502332403,"29d Kamara Road Glen Eden, Auckland",5.254210055883176,13.473020249017498,-36.9114342,174.6378628,7007169,11.670015496644016,5.212512913879303,7.849569498740409,9.699707967816055,5.943190082557632,5.407952322849258,Glen Eden,20.5473717909686,7.0
1.359013494423543,1.0000000826913506e-10,"16 School Road Kingsland, Auckland",5.673262039294799,14.169682371684887,-36.8718357,174.7366601,7004963,10.624858567479729,9.225196116237782,9.372353249900467,8.565716389246917,5.080961874119846,4.230968171448321,Morningside,22.079797210449513,5.0
1.359013494423543,0.6978740502332403,"Remuera  Auckland City  1072 Remuera, Auckland",4.906314448035203,15.001828427051489,-36.8807382,174.7981463,7005843,4.617953554279456,4.101887387811977,2.5992781445203876,4.051239656812715,5.943190082557632,7.560610668532292,Remuera,14.428791371798514,1.0
1.359013494423543,1.0000000826913506e-10,"11d Monteith Crescent Remuera, Auckland",4.989685593531948,13.687677186454389,-36.8815435,174.8228154,7006221,9.048601537785366,6.505292391153637,6.739646261811772,7.952193830461668,4.107340966149663,7.560610668532292,Remuera,20.189438828103544,3.0
2.208409706821916,1.4052878959918051,"5 Takurua Terrace Orewa, Auckland",5.343432502485312,13.976778705560397,-36.5805969,174.6722249,7001429,9.048601537785366,2.5534771149020385,4.208266318894455,8.565716389246917,6.725919356444759,7.560610668532292,Orewa,18.484815453458957,1.0
0.7914060876891122,1.0000000826913506e-10,"1/42b Candia Road Swanson, Auckland",5.563290861499969,13.369223455335854,-36.871876,174.5890894,7003489,12.62872866860278,5.681022892394129,7.500554007890759,8.565716389246917,2.96049223676023,3.5033933217110365,Swanson,19.26272191158712,10.0
1.359013494423543,1.0000000826913506e-10,"33 Wairau Avenue Avondale, Auckland",6.15008808364525,14.104441849816487,-36.8930616,174.6863771,7004336,12.62872866860278,8.156576552225594,7.500554007890759,8.565716389246917,7.448178853913591,5.907409525733242,Avondale,22.882560694931232,9.0
2.208409706821916,1.1105182569051057,"585 Great South Road Drury, Auckland",5.739122358557294,13.779883380321124,-37.09320560000001,174.9445781,7010149,14.61914122266585,8.439997923583775,9.9041331129523,11.697350221433103,9.35912952886131,8.8789534521338,Rosehill,27.41722510378662,2.0
1.8173200822130249,1.0000000826913506e-10,"50 Oraha Road Kumeu, Auckland",6.198906053599888,13.732128949025222,-36.76988710000001,174.5509508,7002193,8.151562825033384,4.101887387811977,4.208266318894455,6.599815836480388,5.943190082557632,4.855268992290836,Huapai,16.13624540617465,1.0
1.8173200822130249,0.6978740502332403,"12 Robert Might Road Huapai, Auckland",5.6743228856151,13.955272500339433,-36.7627163,174.5340476,7002170,14.352184998712428,6.87461645706986,9.642733550969611,10.228634764447202,11.517777375618072,8.571529519832506,Kumeu,26.499141828178477,1.0
1.8173200822130249,0.6978740502332403,"40j Konini Road Titirangi, Auckland",5.341751180568161,14.04662227892766,-36.9270196,174.6492794,7007264,13.518652253782768,5.212512913879303,5.373484878574275,12.5973203260243,9.932731860869133,6.3654081003427345,Titirangi,23.503005650134032,1.0
0.7914060876891122,0.6978740502332403,"223 Green Lane West Epsom, Auckland",4.325931214394067,16.70588231586044,-36.8927725,174.77979109999995,7005755,1.4262603187664777,3.4101475114660036,4.826545294992745,2.928391503013384,5.943190082557632,5.907409525733242,Epsom,11.857420721317274,4.0
2.208409706821916,1.4052878959918051,"12b Walpole Street Ellerslie, Auckland",5.427386272006697,14.28551418721001,-36.8931018,174.8022017,7006015,8.611187017511849,5.212512913879303,6.320154262849238,9.146635177114666,9.35912952886131,5.907409525733242,Ellerslie,19.071476632896413,7.0
1.8173200822130249,0.6978740502332403,"87 Naylors Drive Mangere, Auckland",4.7914409573929495,13.487006490992238,-36.982632,174.796744,7008064,17.495777054596186,8.973239679285841,9.092126586106753,8.565716389246917,8.12241128817899,5.907409525733242,Mangere,26.8969114494505,9.0
1.8173200822130249,0.6978740502332403,"14 Hea Road Hobsonville, Auckland",4.766189355624647,14.038654109278484,-36.79837120000001,174.64743,7002267,11.998181339337568,10.153721201858783,10.157300486753822,7.952193830461668,8.12241128817899,5.407952322849258,Hobsonville,24.69226721309348,2.0
1.8173200822130249,0.6978740502332403,"12 Hea Road Hobsonville, Auckland",4.676691673326755,13.180632285528304,-36.79837120000001,174.64743,7002267,11.998181339337568,10.153721201858783,10.157300486753822,7.952193830461668,8.12241128817899,5.407952322849258,Hobsonville,24.69226721309348,2.0
0.7914060876891122,1.0000000826913506e-10,"1/67 Buckland Road Mangere, Auckland",3.9762939714549796,13.270783382522602,-36.9718136,174.8320786,7008292,11.332314925934417,6.87461645706986,8.18132710554022,5.839910636076197,8.757285446425849,8.25053933612427,Mangere East,22.079797210449513,8.0
1.359013494423543,0.6978740502332403,"89 Kauri Point Road Laingholm, Auckland",6.243085537062874,13.554145793829866,-36.9772792,174.63167719999996,7007165,7.666193530208886,1.3591256333272386,5.373484878574275,9.146635177114666,5.943190082557632,4.230968171448321,Laingholm,16.13624540617465,2.0
1.0000000827090921e-10,1.0000000826913506e-10,"3x/15 Nelson Street Auckland Central, Auckland",3.650841123279399,13.235692062711331,-36.8466718,174.75996809999995,7005288,2.771901253929186,9.932212592527138,10.157300486753822,6.599815836480388,6.725919356444759,5.407952322849258,Auckland Central,21.07180658056923,4.0
1.8173200822130249,1.0000000826913506e-10,"768 South Titirangi Road Titirangi, Auckland",6.546989333010915,14.122995257712235,-36.9586578,174.6493112,7007292,9.048601537785366,4.692195211665663,3.4870254743214875,7.299772142340108,7.448178853913591,7.560610668532292,Titirangi,18.2847176689703,2.0
1.359013494423543,1.0000000826913506e-10,"1103 Scenic Drive North Swanson, Auckland",6.392861366343896,13.487006490992238,-36.8745465,174.550974,7003426,8.611187017511849,6.109315192969343,4.826545294992745,7.952193830461668,11.009364625493168,7.914266305354949,Swanson,19.451921935085768,4.0
1.8173200822130249,0.6978740502332403,"37 Bleakhouse Road Mellons Bay, Auckland",5.813461925299491,14.508657738524219,-36.8910258,174.92200649999995,7006898,10.253032262621986,6.505292391153637,6.320154262849238,7.952193830461668,11.517777375618072,8.8789534521338,Howick,22.565242125246215,2.0
2.208409706821916,1.1105182569051057,"35 Bleakhouse Road Mellons Bay, Auckland",6.289009010896552,14.648419680899378,-36.890492,174.9226706,7006898,10.253032262621986,6.505292391153637,6.320154262849238,7.952193830461668,11.517777375618072,8.8789534521338,Howick,22.565242125246215,2.0
1.359013494423543,1.0000000826913506e-10,"20 Oriana Avenue Lynfield, Auckland",5.011127645721622,13.458835614025542,-36.9294147,174.7245278,7007635,12.62872866860278,8.439997923583775,8.18132710554022,9.146635177114666,8.12241128817899,6.789997231169667,Lynfield,23.195082099362306,5.0
2.553119807651975,1.4052878959918051,"44 Hughs Way Flat Bush, Auckland",5.267378402042868,14.133964289082808,-36.9761204,174.9157279,7009087,17.051732680943832,11.176096700124807,12.348434496539658,13.854952197345243,8.757285446425849,8.25053933612427,Flat Bush,31.784263532468135,2.0
1.8173200822130249,0.6978740502332403,"27 Mcculloch Road Panmure, Auckland",5.6169521040572326,13.676248490630767,-36.8948354,174.8591483,7006591,6.598421454308213,3.4101475114660036,4.826545294992745,1.472741035790924,8.12241128817899,4.230968171448321,Panmure,14.428791371798514,10.0
1.8173200822130249,0.6978740502332403,"31 Pine Harbour Parade Beachlands, Auckland",5.785019334333487,14.169682371684887,-36.88520070000001,174.98930009999995,7007031,11.670015496644016,4.101887387811977,2.5992781445203876,11.697350221433103,9.35912952886131,7.560610668532292,Beachlands,20.723801537826503,1.0
1.8173200822130249,1.1105182569051057,"1/117 Shelly Beach Road St Marys Bay, Auckland",4.961980771502435,14.417090544998729,-36.8400283,174.7420513,7004858,4.617953554279456,6.109315192969343,7.849569498740409,5.839910636076197,8.757285446425849,8.8789534521338,Saint Marys Bay,19.639137288718647,2.0
1.359013494423543,1.0000000826913506e-10,"111 Shelly Beach Road, Auckland",6.126552688038248,15.096444403426338,-36.8402456,174.7421394,7004858,4.617953554279456,6.109315192969343,7.849569498740409,5.839910636076197,8.757285446425849,8.8789534521338,Saint Marys Bay,19.639137288718647,2.0
1.359013494423543,0.6978740502332403,"556 Great North Road Grey Lynn, Auckland",4.625411263526526,14.269765830241871,-36.8659995,174.7375053,7004944,8.151562825033384,7.2215013514660376,7.500554007890759,6.599815836480388,5.943190082557632,4.855268992290836,Grey Lynn,18.082220259473797,2.0
1.359013494423543,1.0000000826913506e-10,"23/340 Gulf Harbour Drive Gulf Harbour, Auckland",4.063580690424371,12.92391243868049,-36.6143145,174.8032398,7001718,9.048601537785366,5.681022892394129,7.131680373741203,7.952193830461668,7.448178853913591,7.914266305354949,Gulf Harbour,20.007842024832957,8.0
1.8173200822130249,0.6978740502332403,"19 Muirlea Drive Flat Bush, Auckland",5.610025601662454,13.9108207377686,-36.9593057,174.9341799,7009287,16.36177832813501,7.860191639494476,11.099570549594906,15.023024481911524,9.35912952886131,7.560610668532292,Flat Bush,29.03633952040952,2.0
2.208409706821916,1.1105182569051057,"9 Melness Place Flat Bush, Auckland",5.476526812548011,14.018451401960965,-36.9595355,174.93410569999998,7009287,16.36177832813501,7.860191639494476,11.099570549594906,15.023024481911524,9.35912952886131,7.560610668532292,Flat Bush,29.03633952040952,2.0
1.359013494423543,1.0000000826913506e-10,"161a Don Buck Road Massey, Auckland",5.341751180568161,13.369223455335854,-36.8495702,174.6102219,7003661,11.670015496644016,5.681022892394129,7.849569498740409,7.299772142340108,5.943190082557632,5.407952322849258,Massey,20.189438828103544,7.0
1.359013494423543,0.6978740502332403,"70 Fairclough Road Beach Haven, Auckland",5.939914346563201,13.676248490630767,-36.7925349,174.6953357,7002430,10.624858567479729,5.681022892394129,6.320154262849238,9.146635177114666,6.725919356444759,5.907409525733242,Beach Haven,20.189438828103544,8.0
1.359013494423543,0.6978740502332403,"40a Glenfern Road Mellons Bay, Auckland",5.779556562305654,14.09692301740246,-36.8906925,174.93480780000004,7006944,7.666193530208886,3.4101475114660036,4.208266318894455,5.00103583286415,5.080961874119846,8.8789534521338,Mellons Bay,16.811828257155813,3.0
1.359013494423543,1.0000000826913506e-10,"2/26 Caravelle Close Mangere, Auckland",3.9762939714549796,13.122363377404328,-36.9624846,174.793161,7008027,15.138423947522142,7.860191639494476,5.373484878574275,7.952193830461668,8.12241128817899,6.3654081003427345,Mangere,23.349606682777196,10.0
1.359013494423543,1.0000000826913506e-10,"86 Williamson Avenue Grey Lynn, Auckland",5.499895564907591,14.48333993053993,-36.8621594,174.74280919999995,7004935,8.611187017511849,7.860191639494476,8.18132710554022,7.299772142340108,8.757285446425849,3.5033933217110365,Grey Lynn,20.007842024832957,4.0
2.208409706821916,0.6978740502332403,"31 Elgin Street Grey Lynn, Auckland",5.374659263695036,14.545471711646936,-36.8632281,174.7416011,7004935,8.611187017511849,7.860191639494476,8.18132710554022,7.299772142340108,8.757285446425849,3.5033933217110365,Grey Lynn,20.007842024832957,4.0
1.8173200822130249,1.1105182569051057,"24/21 Birdwood Crescent Parnell, Auckland",4.69303985694354,14.187074114396758,-36.8589527,174.7800434,7005693,8.151562825033384,8.973239679285841,9.092126586106753,7.299772142340108,5.943190082557632,4.855268992290836,Parnell,20.89859915793634,5.0
1.8173200822130249,0.6978740502332403,"2284d Hunua Road Papakura, Auckland",6.277477617422142,13.514405465180353,-37.0793779,175.0703464,7010283,11.670015496644016,6.87461645706986,6.320154262849238,8.565716389246917,7.448178853913591,8.25053933612427,Hunua,22.404717658564326,3.0
1.8173200822130249,0.6978740502332403,"38 Hadley Wood Drive Wattle Downs, Auckland",5.523838680595376,13.815510557964274,-37.052032,174.87727890000005,7009609,17.051732680943832,7.5491794209117575,10.873545906057872,13.446716098359213,12.946583971027176,8.571529519832506,Wattle Downs,30.21570572792734,3.0
1.359013494423543,1.0000000826913506e-10,"1/12 Marewa Street Te Atatu South, Auckland",4.063580690424371,12.948009990259552,-36.8549925,174.643131,7003952,10.253032262621986,6.87461645706986,5.8674419430302684,7.299772142340108,6.725919356444759,5.907409525733242,Te Atatu South,19.451921935085768,7.0
1.8173200822130249,1.0000000826913506e-10,"4 Paton Avenue Te Atatu South, Auckland",5.784111796958798,13.641157170819497,-36.855803,174.642841,7003952,10.253032262621986,6.87461645706986,5.8674419430302684,7.299772142340108,6.725919356444759,5.907409525733242,Te Atatu South,19.451921935085768,7.0
1.359013494423543,1.0000000826913506e-10,"1/9 Marewa Street Te Atatu South, Auckland",4.07270456292614,13.304684934198283,-36.8547334,174.643806,7003952,10.253032262621986,6.87461645706986,5.8674419430302684,7.299772142340108,6.725919356444759,5.907409525733242,Te Atatu South,19.451921935085768,7.0
1.359013494423543,1.0000000826913506e-10,"3/56 Watts Road Manurewa, Auckland",3.9762939714549796,13.017002861746503,-37.0165899,174.8721467,7009446,13.518652253782768,9.225196116237782,6.320154262849238,8.565716389246917,5.943190082557632,7.1869599008551175,Manurewa,23.503005650134032,9.0
2.208409706821916,1.1105182569051057,"6 Maraeariki Avenue Orewa, Auckland",5.53293866383241,13.9108207377686,-36.5815524,174.6899519,7001488,7.150508121078147,4.101887387811977,3.4870254743214875,5.00103583286415,5.943190082557632,7.914266305354949,Orewa,16.36475622682786,7.0
0.7914060876891122,1.0000000826913506e-10,"6/723 Remuera Road Remuera, Auckland",3.9659673937467805,13.617059619240436,-36.8791334,174.8226494,7006220,8.611187017511849,6.109315192969343,6.739646261811772,9.146635177114666,2.96049223676023,5.407952322849258,Remuera,17.87724014279791,4.0
1.359013494423543,1.0000000826913506e-10,"29 Dewhurst Place Favona, Auckland",5.169793469684691,13.399995114002609,-36.952785,174.803846,7008085,11.670015496644016,6.109315192969343,6.739646261811772,6.599815836480388,7.448178853913591,6.789997231169667,Favona,20.723801537826503,10.0
2.208409706821916,0.6978740502332403,"2 San Luis Place Golflands, Auckland",5.6169521040572326,14.09692301740246,-36.9230544,174.9049592,7009011,9.466606592171551,6.505292391153637,7.131680373741203,7.299772142340108,8.757285446425849,6.789997231169667,Golflands,20.369266136890463,2.0
1.8173200822130249,0.6978740502332403,"5 Juliet Avenue Howick, Auckland",5.645110592041669,13.955272500339433,-36.8975677,174.9186666,7006910,10.624858567479729,7.2215013514660376,7.131680373741203,7.299772142340108,8.12241128817899,5.907409525733242,Howick,20.723801537826503,6.0
1.8173200822130249,1.1105182569051057,"1/17 Lydia Avenue Northcote, Auckland",4.484962770454371,13.805460222110773,-36.80291370000001,174.73397649999995,7002962,7.666193530208886,4.692195211665663,7.849569498740409,6.599815836480388,5.943190082557632,7.1869599008551175,Northcote,18.878122408336704,2.0
2.208409706821916,1.1105182569051057,"12 Camp X Place Whenuapai, Auckland",5.0670783428846775,13.9108207377686,-36.7905871,174.61712250000005,7002238,12.62872866860278,15.280634139539076,10.40288798205757,7.952193830461668,5.080961874119846,5.907409525733242,Whenuapai,29.03633952040952,3.0
0.7914060876891122,0.6978740502332403,"4b/15 Fleet Street Eden Terrace, Auckland",4.182514639006185,13.527828485512494,-36.8637961,174.7559946,7005364,5.347651292382368,9.468542543754644,11.099570549594906,6.599815836480388,2.96049223676023,2.608997896640341,Eden Terrace,20.5473717909686,4.0
1.8173200822130249,1.1105182569051057,"2/32 Gills Road Bucklands Beach, Auckland",5.3400659580568774,14.0623706358958,-36.88983870000001,174.91784769999995,7006891,9.466606592171551,4.101887387811977,5.373484878574275,7.299772142340108,9.932731860869133,7.1869599008551175,Bucklands Beach,19.071476632896413,3.0
1.359013494423543,0.6978740502332403,"2/29 Carlisle Road Torbay, Auckland",4.429835609655409,13.710150042306449,-36.7099423,174.740653,7002059,9.048601537785366,7.2215013514660376,7.500554007890759,9.146635177114666,9.35912952886131,9.458570375093581,Torbay,22.404717658564326,3.0
1.8173200822130249,0.6978740502332403,"15 Markham Place Bucklands Beach, Auckland",5.916228448468632,14.137594057133388,-36.859434,174.90194440000005,7006767,8.611187017511849,4.101887387811977,3.4870254743214875,7.299772142340108,9.35912952886131,7.1869599008551175,Bucklands Beach,18.2847176689703,6.0
1.359013494423543,0.6978740502332403,"Lot 2/166 Ennis Avenue Pakuranga, Auckland",4.620976785296262,13.993656743347747,-36.9193537,174.8890656,7008816,13.518652253782768,7.860191639494476,9.372353249900467,9.146635177114666,8.757285446425849,7.560610668532292,Pakuranga Heights,24.97976583928251,6.0
1.359013494423543,0.6978740502332403,"86 Holly Street Avondale, Auckland",5.989770705033777,13.840203170554645,-36.8871285,174.69160290000005,7004332,8.611187017511849,6.87461645706986,6.320154262849238,8.565716389246917,5.080961874119846,5.407952322849258,Avondale,18.878122408336704,7.0
1.8173200822130249,1.0000000826913506e-10,"94A Holly Street, Auckland",5.491734094991672,13.652991628466498,-36.8874761,174.6913819,7004332,8.611187017511849,6.87461645706986,6.320154262849238,8.565716389246917,5.080961874119846,5.407952322849258,Avondale,18.878122408336704,7.0
1.8173200822130249,1.1105182569051057,"200 Ridge Road Howick, Auckland",5.282142540717944,14.04662227892766,-36.9002271,174.9206737,7006919,8.151562825033384,4.692195211665663,4.208266318894455,5.839910636076197,6.725919356444759,9.998320729866625,Howick,18.878122408336704,6.0
1.359013494423543,1.0000000826913506e-10,"2/14 Ruth Street Manurewa, Auckland",3.9762939714549796,13.122363377404328,-37.0172609,174.8888927,7009658,13.802258123817603,11.733434241836322,9.092126586106753,7.952193830461668,8.12241128817899,7.1869599008551175,Manurewa,26.499141828178477,9.0
2.208409706821916,1.4052878959918051,"364 Pinecrest Drive Gulf Harbour, Auckland",5.969136507695417,14.914122846632385,-36.6246261,174.80340859999995,7001722,7.666193530208886,5.212512913879303,6.739646261811772,5.00103583286415,4.107340966149663,7.560610668532292,Gulf Harbour,17.66968939375128,1.0
1.8173200822130249,0.6978740502332403,"79a Atkin Avenue Mission Bay, Auckland",5.526450459612107,14.457364444136669,-36.85511810000001,174.82824440000005,7006174,9.466606592171551,4.692195211665663,6.739646261811772,9.699707967816055,6.725919356444759,8.571529519832506,Mission Bay,20.369266136890463,2.0
1.359013494423543,1.0000000826913506e-10,"95 Keegan Drive Massey, Auckland",5.114506791801944,13.199324418540456,-36.8444566,174.6231946,7003825,11.670015496644016,6.109315192969343,6.320154262849238,9.146635177114666,5.943190082557632,4.230968171448321,Massey,20.007842024832957,10.0
1.359013494423543,1.0000000826913506e-10,"5/108 Station Road Papatoetoe, Auckland",3.9762939714549796,13.081541382884074,-36.973832,174.8415098,7008409,12.317539159200726,7.860191639494476,8.18132710554022,7.299772142340108,5.943190082557632,4.230968171448321,Papatoetoe,21.413609929952273,9.0
1.359013494423543,1.0000000826913506e-10,"3/85a Tidal Road Mangere, Auckland",3.8663716107175192,13.102160670086809,-36.9799062,174.8256274,7008227,11.998181339337568,6.87461645706986,6.739646261811772,7.299772142340108,5.080961874119846,6.789997231169667,Mangere,20.723801537826503,10.0
1.8173200822130249,1.0000000826913506e-10,"40 Harlston Road Mount Albert, Auckland",4.364228520295133,14.389310980891652,-36.8950614,174.7102565,7004514,8.611187017511849,5.681022892394129,4.826545294992745,8.565716389246917,5.943190082557632,5.907409525733242,Mount Albert,17.45947484180172,3.0
1.359013494423543,1.0000000826913506e-10,"1/31 Thomas Road Mangere, Auckland",3.9762939714549796,13.122363377404328,-36.9733379,174.7957699,7008037,15.391236035768515,6.505292391153637,8.18132710554022,9.699707967816055,8.757285446425849,6.3654081003427345,Mangere,24.5471097945176,9.0
1.359013494423543,1.0000000826913506e-10,"21 Fairmount Road Titirangi, Auckland",5.412273087560529,13.444446876573442,-36.9198839,174.66132109999995,7007316,7.150508121078147,2.5534771149020385,6.320154262849238,5.839910636076197,2.96049223676023,4.855268992290836,Titirangi,15.90422697243177,5.0
1.8173200822130249,0.6978740502332403,"142 Hill Road The Gardens, Auckland",5.814332564468708,13.698976741708323,-37.01195560000001,174.9131413,7009845,10.253032262621986,7.860191639494476,6.320154262849238,7.299772142340108,10.48182020524941,6.789997231169667,Manurewa,21.749513879984782,4.0
0.7914060876891122,1.0000000826913506e-10,"5/103 Hinemoa Street Birkenhead, Auckland",4.07270456292614,13.353475098367715,-36.8170459,174.7326281,7004846,7.150508121078147,5.212512913879303,4.826545294992745,5.839910636076197,9.35912952886131,7.1869599008551175,Birkenhead,18.082220259473797,2.0
1.359013494423543,1.0000000826913506e-10,"25/955 Mount Eden Road Three Kings, Auckland",4.035552270356982,13.102160670086809,-36.9018811,174.75893530000005,7005469,3.7804292571473366,5.681022892394129,4.826545294992745,6.599815836480388,1.4821209503049362,8.571529519832506,Three Kings,16.36475622682786,7.0
1.8173200822130249,1.4052878959918051,"48 Kings Road Three Kings, Auckland",5.66900278018334,14.169682371684887,-36.8988174,174.74959219999997,7005232,7.150508121078147,7.2215013514660376,6.739646261811772,5.839910636076197,5.080961874119846,3.5033933217110365,Mount Roskill,16.811828257155813,7.0
2.208409706821916,1.6350756200469192,"50 Braemar Road Rothesay Bay, Auckland",5.278479434559357,14.648419680899378,-36.72502470000001,174.7481043,7002080,10.624858567479729,7.860191639494476,6.320154262849238,9.146635177114666,9.932731860869133,6.789997231169667,Rothesay Bay,21.915341547522203,2.0
1.359013494423543,1.0000000826913506e-10,"1/112 New Windsor Road New Windsor, Auckland",3.9009876610792156,13.38472764187182,-36.9028184,174.709662,7004527,10.253032262621986,6.87461645706986,7.131680373741203,7.299772142340108,7.448178853913591,6.3654081003427345,New Windsor,20.189438828103544,7.0
1.359013494423543,1.0000000826913506e-10,"2/28 Gloucester Road Manurewa, Auckland",4.07270456292614,13.112313041550827,-37.0155102,174.87758159999996,7009543,12.62872866860278,8.439997923583775,6.739646261811772,5.00103583286415,8.757285446425849,7.1869599008551175,Manurewa,21.915341547522203,10.0
2.208409706821916,1.4052878959918051,"17 Greenbank Drive St Johns, Auckland",5.713506003049794,14.780591454007862,-36.8754184,174.8349235,7006333,10.253032262621986,6.109315192969343,2.5992781445203876,9.699707967816055,8.757285446425849,8.25053933612427,Saint Johns,20.369266136890463,1.0
2.208409706821916,0.6978740502332403,"25 Seymour Avenue Papatoetoe, Auckland",5.779556562305654,13.9108207377686,-36.96529879999999,174.85797340000005,7008515,13.802258123817603,9.932212592527138,10.157300486753822,8.565716389246917,9.35912952886131,9.17423504422122,Papatoetoe,27.158466866898046,7.0
2.208409706821916,1.1105182569051057,"20 Clive Road Epsom, Auckland",6.132097885896901,15.176487111099874,-36.8735266,174.7670636,7005561,14.881136508121218,7.2215013514660376,4.208266318894455,5.839910636076197,8.757285446425849,8.8789534521338,Epsom,23.039408259637217,2.0
1.8173200822130249,1.1105182569051057,"1b Roby Street Te Atatu Peninsula, Auckland",5.037085653972583,13.963930563082547,-36.83828270000001,174.65450969999995,7004216,9.466606592171551,4.101887387811977,6.320154262849238,7.952193830461668,5.080961874119846,6.3654081003427345,Te Atatu Peninsula,18.2847176689703,7.0
1.359013494423543,1.0000000826913506e-10,"31 Hereford Street Te Atatu Peninsula, Auckland",5.645110592041669,13.795307850646754,-36.8384958,174.65464369999995,7004216,9.466606592171551,4.101887387811977,6.320154262849238,7.952193830461668,5.080961874119846,6.3654081003427345,Te Atatu Peninsula,18.2847176689703,7.0
1.8173200822130249,0.6978740502332403,"6 Mansion Court West Harbour, Auckland",5.422885395697586,13.955272500339433,-36.81402620000001,174.6412919,7002280,11.998181339337568,7.5491794209117575,5.373484878574275,10.228634764447202,11.517777375618072,7.914266305354949,West Harbour,22.72451406716867,1.0
1.359013494423543,1.0000000826913506e-10,"3a Mclennan Road Mount Wellington, Auckland",3.9762939714549796,13.270783382522602,-36.9273044,174.8495935,7008448,11.670015496644016,8.439997923583775,7.500554007890759,7.299772142340108,6.725919356444759,5.907409525733242,Mount Wellington,21.749513879984782,10.0
1.359013494423543,1.0000000826913506e-10,"6a Dennis Road Papatoetoe, Auckland",5.154727824263332,14.187074114396758,-36.9773939,174.87510680000003,7008765,8.611187017511849,7.860191639494476,5.8674419430302684,5.00103583286415,7.448178853913591,1.3764555623550372,Papatoetoe,18.082220259473797,10.0
2.208409706821916,1.1105182569051057,"10 Paripari Street Flat Bush, Auckland",5.091173909756194,13.399995114002609,-36.98017120000001,174.9361137,7009314,6.598421454308213,5.212512913879303,3.4870254743214875,5.839910636076197,2.96049223676023,2.608997896640341,Flat Bush,13.627815368225594,7.0
